date,area,area_type,population,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,reported_tests
6/14/20,Sierra,County,3115,0,1,0,0,0,193,0,0,0,1,0,0,10
6/8/20,Mariposa,County,17795,0,16,0,0,28,1401,0,15,0,16,0,1,10
2/7/21,Sierra,County,3115,0,47,0,0,1,2041,0,47,0,43,0,0,10
5/18/20,Glenn,County,29348,0,13,0,0,52,392,0,11,2,11,0,0,10
4/30/21,Trinity,County,13354,0,331,0,3,8,7754,0,347,0,326,0,3,10
9/10/20,Mariposa,County,17795,1,75,0,0,35,5885,2,78,0,72,0,2,10
8/10/20,Trinity,County,13354,0,7,0,0,13,1745,1,5,0,5,0,0,10
10/13/20,Mariposa,County,17795,0,78,0,0,99,7317,0,81,0,76,0,2,10
3/7/21,Sierra,County,3115,0,49,0,0,0,2261,0,51,0,48,0,0,10
6/9/20,Glenn,County,29348,2,38,0,0,26,778,5,30,2,19,0,0,10
5/22/20,Trinity,County,13354,0,1,0,0,23,377,0,1,0,1,0,0,10
6/11/20,Glenn,County,29348,3,42,0,0,20,822,0,31,0,21,0,0,10
7/31/20,Siskiyou,County,43956,1,96,0,0,95,7246,0,123,1,61,0,0,10
6/12/20,Glenn,County,29348,4,46,0,0,33,855,1,32,0,21,0,0,10
1/9/21,Sierra,County,3115,0,36,0,0,2,1768,0,33,1,32,0,0,10
6/16/20,Glenn,County,29348,5,71,0,0,28,928,6,40,9,30,0,0,10
6/25/21,Sierra,County,3115,0,61,0,0,7,3024,0,63,0,58,0,0,10
1/25/21,Mariposa,County,17795,4,349,1,2,36,15750,1,371,9,331,0,3,10
7/8/21,Sierra,County,3115,0,63,0,0,10,3101,0,66,1,61,0,0,10
3/15/21,Mariposa,County,17795,2,383,0,3,25,18816,1,419,0,376,0,5,10
7/18/20,Sierra,County,3115,0,1,0,0,2,422,0,0,0,1,0,0,10
3/17/21,Mariposa,County,17795,3,386,0,3,78,19018,1,422,0,379,0,5,10
5/12/21,Mariposa,County,17795,0,427,0,3,62,22236,0,470,1,422,0,5,10
5/25/21,Glenn,County,29348,0,2419,0,18,44,25304,0,2477,1,2414,0,17,10
7/6/21,Glenn,County,29348,3,2448,0,19,29,26990,2,2512,0,2438,0,20,10
11/14/20,Alpine,County,1117,0,36,0,0,2,1045,0,16,0,12,0,0,10
5/17/20,Colusa,County,22593,0,3,0,0,7,247,0,3,0,3,0,0,10
5/24/20,Colusa,County,22593,0,7,0,0,4,317,0,4,0,4,0,0,10
5/29/20,Colusa,County,22593,0,8,0,0,14,382,0,4,0,5,0,0,10
5/30/20,Colusa,County,22593,0,8,0,0,10,392,0,4,0,5,0,0,10
6/6/20,Colusa,County,22593,0,9,0,0,7,500,0,5,0,7,0,0,10
6/1/20,Modoc,County,9475,1,1,0,0,30,253,0,0,0,0,0,0,10
6/8/20,Modoc,County,9475,0,1,0,0,20,339,0,0,0,0,0,0,10
6/21/20,Modoc,County,9475,0,1,0,0,1,486,0,0,0,0,0,0,10
6/25/20,Modoc,County,9475,0,1,0,0,16,539,0,0,0,0,0,0,10
6/26/20,Modoc,County,9475,0,1,0,0,13,552,0,0,0,0,0,0,10
6/27/20,Modoc,County,9475,0,1,0,0,1,553,0,0,0,0,0,0,10
7/3/20,Modoc,County,9475,0,1,0,0,6,619,0,0,0,0,0,0,10
7/10/20,Modoc,County,9475,0,1,0,0,6,737,0,0,0,0,0,0,10
7/11/20,Modoc,County,9475,0,1,0,0,1,738,0,0,0,0,0,0,10
7/16/20,Modoc,County,9475,0,1,0,0,7,808,0,0,0,0,0,0,10
7/20/20,Modoc,County,9475,0,3,0,0,6,823,0,1,0,0,0,0,10
7/21/20,Modoc,County,9475,0,3,0,0,30,853,0,1,0,0,0,0,10
8/22/20,Modoc,County,9475,0,7,0,0,3,1373,0,3,0,5,0,0,10
10/1/20,Modoc,County,9475,0,29,0,0,3,2141,0,17,0,26,0,0,10
9/15/20,Modoc,County,9475,0,26,0,0,7,1913,0,12,0,21,0,0,10
11/25/20,Modoc,County,9475,4,123,0,0,14,2933,2,68,5,96,0,0,10
12/18/20,Modoc,County,9475,3,215,0,0,7,3335,0,100,0,179,0,0,10
1/25/21,Modoc,County,9475,0,301,0,4,45,4162,1,132,3,288,0,0,10
1/22/21,Modoc,County,9475,3,301,0,2,8,4110,1,131,1,285,0,0,10
1/18/21,Modoc,County,9475,1,293,0,2,45,3984,0,127,2,281,0,0,10
3/16/21,Modoc,County,9475,0,345,0,4,17,5332,0,160,1,341,0,3,10
3/19/21,Modoc,County,9475,0,345,0,4,8,5361,0,160,0,341,0,3,10
4/14/21,Modoc,County,9475,0,363,0,4,6,5547,0,166,0,355,0,3,10
5/4/21,Modoc,County,9475,0,365,0,4,9,5683,0,167,0,360,0,3,10
5/23/21,Modoc,County,9475,0,370,0,4,2,5795,0,174,0,366,0,3,10
5/30/21,Modoc,County,9475,0,376,0,4,3,5835,0,176,0,374,0,3,10
5/6/20,Mono,County,13961,0,32,0,1,14,385,1,45,1,26,0,1,10
5/24/20,Mono,County,13961,1,37,0,1,2,654,0,51,0,34,0,1,10
6/2/20,Mono,County,13961,0,39,0,1,52,860,0,52,0,35,0,1,10
9/24/20,Mono,County,13961,0,169,0,2,28,4337,0,160,0,149,0,1,10
10/1/20,Mono,County,13961,0,169,0,2,19,4475,0,165,0,150,0,1,10
2/10/21,Mono,County,13961,1,1169,0,3,12,13789,0,1311,3,1170,0,3,10
2/24/21,Mono,County,13961,0,1187,0,3,7,14268,0,1332,0,1189,0,3,10
5/10/21,Mono,County,13961,0,1259,0,3,63,18262,0,1414,1,1265,0,3,10
6/18/21,Mono,County,13961,1,1271,0,3,16,19375,0,1429,0,1275,0,3,10
7/6/21,Mono,County,13961,0,1274,0,3,17,19645,0,1439,1,1274,0,3,10
6/29/21,Colusa,County,22593,0,1962,0,16,28,19856,1,1832,-7,1967,0,15,10
5/13/20,Inyo,County,18453,0,19,0,1,15,469,0,22,0,20,0,1,10
5/26/20,Inyo,County,18453,1,20,0,1,21,607,1,23,0,20,0,1,10
9/30/20,Inyo,County,18453,1,197,0,13,41,4942,1,189,1,189,0,14,10
10/6/20,Inyo,County,18453,0,202,0,13,37,5191,0,191,1,198,0,14,10
10/27/20,Inyo,County,18453,0,248,0,14,54,6008,1,220,5,231,0,14,10
4/21/21,Alpine,County,1117,1,87,0,0,3,1943,1,36,1,86,0,0,10
5/10/21,Inyo,County,18453,0,1401,0,35,39,19099,0,1195,0,1401,0,36,10
5/19/21,Inyo,County,18453,0,1402,0,35,24,19329,0,1196,1,1402,0,36,10
6/13/21,Inyo,County,18453,0,1405,0,35,8,19712,0,1200,0,1405,0,35,10
6/27/21,Inyo,County,18453,0,1411,0,35,19,19890,0,1201,0,1407,0,35,10
6/25/20,Tuolumne,County,52351,5,39,0,0,371,4447,7,37,1,10,0,0,100
5/5/21,Plumas,County,18997,1,680,0,4,62,21094,1,648,2,677,0,4,100
10/15/20,Tehama,County,65885,11,797,0,8,163,20884,13,849,5,726,0,3,100
2/10/21,Plumas,County,18997,0,619,0,4,86,14731,2,591,5,589,0,2,100
6/24/21,Unknown,County,,0,10,0,0,15,413,0,12,7,40,0,0,100
11/26/20,Del Norte,County,27558,1,370,0,1,383,24899,1,386,3,307,0,2,100
5/2/21,Tehama,County,65885,1,4950,0,62,38,57896,0,4869,0,4950,0,53,100
6/6/20,Lake,County,64871,0,35,0,0,32,3102,0,28,0,28,0,0,100
3/26/21,Siskiyou,County,43956,2,1501,0,11,50,28693,2,1622,2,1493,0,6,100
10/8/20,Lake,County,64871,1,648,1,13,202,21176,3,792,5,604,0,11,100
12/8/20,Siskiyou,County,43956,26,801,0,3,154,19271,33,847,52,704,0,2,100
1/10/21,Lassen,County,30065,12,4708,0,12,742,84329,13,5365,29,4642,0,1,100
3/10/21,Tehama,County,65885,8,4638,0,58,143,50587,8,4526,3,4623,0,33,100
11/17/20,San Benito,County,64022,18,1713,0,13,400,30327,21,1959,8,1611,0,15,100
1/14/21,Tehama,County,65885,49,3890,0,45,314,40746,44,3690,75,3664,0,17,100
2/22/21,San Benito,County,64022,10,5735,0,56,380,65884,20,6482,7,5723,0,57,100
12/12/20,Trinity,County,13354,0,243,0,2,7,5607,0,228,0,204,0,1,100
3/12/21,Calaveras,County,44289,3,1954,0,50,119,35105,3,2179,1,1916,0,49,100
1/8/21,Tuolumne,County,52351,20,3210,0,34,413,63467,24,3666,31,3099,5,19,100
11/13/20,Amador,County,38531,1,433,0,16,216,29564,7,479,5,397,0,16,100
1/9/21,Glenn,County,29348,16,1867,0,13,81,16412,21,1839,27,1707,0,9,100
9/10/20,Mendocino,County,88439,8,713,0,16,252,26586,6,798,2,697,0,16,100
1/22/21,Mendocino,County,88439,23,3112,0,35,462,73212,24,3343,27,2994,0,32,100
7/22/20,Colusa,County,22593,24,323,0,2,130,2694,20,285,9,236,0,0,100
3/2/21,Inyo,County,18453,3,1317,0,34,127,15726,4,1097,7,1292,0,35,100
2/19/21,Santa Cruz,County,273999,26,15204,0,189,1342,301749,51,15675,40,14354,0,176,1000
5/9/21,Placer,County,400434,18,22893,0,297,509,405665,15,23904,19,22566,0,286,1000
6/23/20,Santa Barbara,County,456373,92,3443,2,31,1179,45301,103,3264,51,2498,1,22,1000
10/17/20,Monterey,County,448732,34,11070,2,83,487,178150,25,12430,80,10807,1,80,1000
4/5/21,California,State,40129160,2862,3602661,44,61716,279265,56102626,3751,4294850,1367,3583830,7,58541,100015
4/15/21,Riverside,County,2468145,109,288438,1,4448,6847,2761476,149,341750,115,285698,5,4363,10006
6/15/20,Ventura,County,852747,98,2343,0,39,2005,56422,118,2466,46,1656,0,37,1001
8/4/20,Sonoma,County,496668,99,4083,1,37,1911,112842,144,4403,29,3108,0,33,1001
9/21/20,Santa Barbara,County,456373,34,9385,0,116,1494,151925,36,10369,31,8911,0,110,1001
10/28/20,California,State,40129160,4886,943585,40,18156,185894,18866058,5367,1110093,4191,912904,73,17502,100175
7/1/21,San Luis Obispo,County,278862,12,21348,1,257,720,564319,10,23272,4,21330,0,256,1002
4/25/21,Madera,County,160089,3,16360,0,236,428,245410,3,18417,8,16346,0,231,1002
11/7/20,Tulare,County,484423,62,18817,1,304,487,205732,69,21578,93,18229,4,304,1002
2/16/21,Marin,County,260800,20,12919,0,210,2297,392140,33,14162,22,12832,2,205,1002
5/19/21,Marin,County,260800,3,13984,0,232,1161,522798,6,15469,7,14033,0,227,1002
4/14/21,Merced,County,287420,31,30289,1,439,863,340396,41,32425,20,30296,1,436,1002
3/24/21,Imperial,County,191649,8,27427,1,729,1074,258817,25,30442,5,27325,0,699,1002
10/11/20,Tulare,County,484423,34,17089,0,288,261,168939,19,19658,32,16741,0,286,1003
1/5/21,Out of state,County,,,,,,2158,184236,174,9587,,,,,1003
6/9/21,Solano,County,444255,21,33128,0,257,1598,717400,31,34837,7,33137,5,264,1003
4/11/21,Kings,County,156444,4,22613,0,242,156,334542,7,26079,4,22618,0,241,1003
7/19/20,Santa Barbara,County,456373,60,6223,0,52,570,81718,41,6400,35,5145,0,29,1003
8/11/20,Monterey,County,448732,110,6753,2,40,1943,87438,139,7246,266,5624,2,36,1003
7/22/20,Santa Barbara,County,456373,82,6525,0,57,1201,86325,88,6814,86,5508,0,29,1004
7/12/21,Out of state,County,,,,,,3681,606885,46,17293,,,,,1004
6/19/20,Sonoma,County,496668,42,1053,0,3,1321,50691,40,1103,14,803,0,4,1004
6/9/21,Monterey,County,448732,6,43105,0,515,1111,638545,5,48524,4,43082,0,415,1004
6/16/21,Solano,County,444255,19,33249,0,257,1482,729097,27,34971,12,33276,0,266,1005
1/4/21,Out of state,County,,,,,,2687,182078,261,9413,,,,,1005
5/6/20,San Francisco,County,892280,35,2051,0,36,1707,26680,33,2024,25,1804,1,32,1005
4/25/21,Kings,County,156444,3,22729,0,242,205,346215,5,26224,6,22755,0,244,1005
6/10/20,Fresno,County,1032227,152,4223,2,65,1411,37775,134,3272,46,2324,2,45,1005
11/28/20,Marin,County,260800,43,7891,0,136,1117,225063,42,8526,36,7696,0,135,1005
4/9/21,Merced,County,287420,22,30138,0,436,887,335703,28,32254,16,30179,5,435,1005
9/27/20,San Diego,County,3370418,205,48185,3,823,4250,776124,130,38624,279,46612,1,776,10052
3/25/21,Sacramento,County,1567975,173,98297,2,1574,6435,1608391,218,110570,195,96823,5,1505,10058
10/22/20,Solano,County,444255,45,7343,0,90,1783,187670,39,7604,28,7116,0,59,1006
4/27/21,Kern,County,927251,25,95934,0,1313,4577,1025826,32,108513,37,95466,0,1295,1006
6/5/21,Santa Cruz,County,273999,2,16169,0,207,363,445839,6,16914,4,16154,1,208,1006
2/9/21,Santa Cruz,County,273999,39,14912,2,174,2654,288606,60,15305,37,13958,1,162,1006
7/3/20,Stanislaus,County,562303,168,4995,3,66,1019,50200,196,5650,171,3021,2,43,1006
5/26/21,Santa Cruz,County,273999,5,16147,0,206,1385,437391,5,16876,-2,16139,0,207,1007
1/30/21,Madera,County,160089,51,14757,1,191,995,172629,35,16446,66,14443,0,94,1008
5/17/20,Sonoma,County,496668,13,458,0,3,287,19894,2,469,20,376,0,4,1008
6/20/20,Solano,County,444255,38,1277,0,23,419,34409,19,1172,29,784,0,21,1008
3/16/21,Stanislaus,County,562303,77,51825,2,945,2201,536347,93,58496,53,51410,0,683,1008
7/8/21,San Luis Obispo,County,278862,9,21413,0,258,724,568334,11,23330,15,21375,0,258,1008
1/5/21,San Bernardino,County,2217398,4210,231739,63,3116,27117,1788478,5440,262209,1654,212522,0,1615,10088
9/23/20,Kern,County,927251,68,31841,4,404,2463,287181,85,35681,62,31172,4,387,1009
10/10/20,Out of state,County,,,,,,398,72291,15,2791,,,,,1009
10/12/20,Out of state,County,,,,,,1096,73786,20,2812,,,,,1009
12/9/20,Out of state,County,,,,,,1729,146343,159,6088,,,,,1009
1/6/21,Placer,County,400434,231,16724,2,198,2364,240893,280,16962,217,14940,1,134,1009
5/15/21,Placer,County,400434,19,23019,0,297,353,412724,13,24041,28,22688,2,289,1009
7/16/20,Marin,County,260800,55,4639,1,47,1369,63655,76,4937,88,3546,0,21,1009
1/28/21,Sacramento,County,1567975,366,87458,5,1339,7667,1274732,474,97164,270,85698,7,1149,10091
6/15/21,Yuba,County,79290,7,6128,0,50,185,75127,9,6946,3,6130,1,51,101
7/31/20,Out of state,County,,,,,,396,34564,17,1905,,,,,101
10/28/20,Tuolumne,County,52351,4,301,1,5,298,32689,9,420,2,277,0,4,101
11/26/20,Plumas,County,18997,5,221,0,0,12,7938,0,205,5,188,0,0,101
5/6/21,Siskiyou,County,43956,17,1760,1,15,84,32140,15,1889,5,1711,1,12,101
5/13/20,Kings,County,156444,21,440,0,1,217,4097,20,489,12,314,0,1,101
6/20/20,Tehama,County,65885,1,63,0,1,13,4696,1,66,0,35,0,1,101
5/29/20,Lake,County,64871,1,30,0,0,95,2221,1,22,0,17,0,0,101
9/8/20,Tuolumne,County,52351,1,222,1,4,265,21887,1,295,1,197,0,1,101
8/2/20,Calaveras,County,44289,4,151,1,2,22,6577,2,201,0,116,0,1,101
3/1/21,Yuba,County,79290,10,5497,0,42,275,56840,7,6245,5,5466,0,41,101
8/31/20,Lake,County,64871,5,363,0,4,215,13869,8,432,7,341,0,2,101
6/13/21,Tehama,County,65885,0,5092,0,63,50,62545,0,5021,1,5100,0,63,101
8/5/20,Lake,County,64871,0,250,0,2,132,10625,5,281,3,209,0,1,101
5/5/21,Tehama,County,65885,2,4966,0,62,105,58309,1,4884,9,4968,0,53,101
11/9/20,Lake,County,64871,8,796,0,20,272,26212,9,956,1,755,0,16,101
6/12/20,Shasta,County,177925,7,90,0,5,514,9857,0,107,1,48,0,5,101
6/29/21,Del Norte,County,27558,0,1440,0,7,388,100060,3,1634,-1,1435,0,8,101
8/1/20,Siskiyou,County,43956,2,98,0,0,11,7257,0,123,3,64,0,0,101
4/24/21,Lake,County,64871,2,3439,0,60,68,65954,3,4001,1,3426,0,43,101
7/13/21,Tuolumne,County,52351,1,4136,0,59,142,108940,4,4773,6,4122,0,64,101
5/30/20,San Benito,County,64022,0,95,0,2,21,2903,0,109,1,85,0,2,101
1/25/21,Siskiyou,County,43956,7,1235,0,8,120,23566,14,1307,10,1205,0,4,101
8/5/20,San Benito,County,64022,16,781,0,4,175,12763,21,899,5,613,0,2,101
8/25/20,Tehama,County,65885,5,421,0,2,409,13344,8,445,6,394,0,1,101
11/30/20,Calaveras,County,44289,32,578,0,22,291,19085,34,620,0,478,0,21,101
6/1/21,Sutter,County,105747,19,9499,0,113,442,105197,20,10518,5,9528,0,111,101
12/17/20,Calaveras,County,44289,35,957,0,27,269,22603,40,1045,27,848,0,21,101
11/2/20,Calaveras,County,44289,1,350,0,22,151,15164,2,382,0,282,0,18,101
2/1/21,Calaveras,County,44289,21,1803,0,42,181,30411,12,1990,7,1785,0,21,101
2/18/21,Calaveras,County,44289,0,1887,0,48,123,32616,1,2108,-3,1873,0,21,101
8/15/20,Amador,County,38531,0,259,1,12,26,11485,0,287,1,210,0,9,101
9/14/20,Amador,County,38531,3,285,0,16,140,16625,4,322,2,281,0,16,101
6/17/20,Mendocino,County,88439,1,61,0,0,244,6680,3,70,7,42,0,0,101
1/27/21,Glenn,County,29348,10,2101,0,16,73,18168,10,2118,8,2042,1,14,101
2/11/21,Glenn,County,29348,2,2190,0,16,56,19316,2,2230,6,2166,0,14,101
5/9/21,Mendocino,County,88439,5,3826,0,48,69,98658,4,4173,4,3814,0,46,101
5/10/20,Humboldt,County,134098,2,73,0,0,44,3808,4,70,1,56,0,0,101
5/17/20,Butte,County,217769,5,44,0,0,56,3182,0,32,1,23,0,0,101
8/15/20,Mono,County,13961,0,162,0,1,3,3571,0,156,0,126,0,1,101
1/30/21,Inyo,County,18453,12,1102,1,32,29,13237,10,877,20,1068,0,27,101
9/17/20,Nevada,County,98710,5,526,0,4,210,25763,4,491,-1,494,0,6,101
6/28/20,Santa Barbara,County,456373,72,3927,0,34,794,51828,41,3754,73,2872,0,25,1010
1/27/21,Out of state,County,,,,,,1872,231475,76,11925,,,,,1010
10/24/20,Santa Cruz,County,273999,14,2872,0,27,515,102230,12,2835,18,2775,0,24,1010
8/22/20,Monterey,County,448732,72,7677,0,51,558,100827,63,8350,107,7081,1,50,1010
12/16/20,San Luis Obispo,County,278862,109,9128,1,69,2762,243168,161,9757,178,8252,3,58,1010
1/21/21,Monterey,County,448732,316,37974,3,394,3210,419018,344,42277,189,36149,4,253,1010
6/28/20,Stanislaus,County,562303,99,3841,3,58,576,41629,125,4174,212,2376,0,36,1010
1/6/21,Riverside,County,2468145,4106,221914,45,2735,24906,1777031,5150,246871,3275,203714,52,2121,10101
8/22/20,Tulare,County,484423,72,13973,2,239,462,113800,60,15786,194,13196,5,222,1011
6/30/21,Monterey,County,448732,8,43225,0,515,954,655292,7,48638,13,43209,21,492,1011
5/10/21,Sonoma,County,496668,15,29776,0,313,2970,697699,13,32764,2,29955,0,318,1011
10/5/20,Sonoma,County,496668,88,8331,1,114,2224,199222,123,9030,23,7817,1,130,1011
12/15/20,San Luis Obispo,County,278862,246,9019,3,68,2873,240406,287,9596,283,8074,3,55,1011
1/16/21,Alameda,County,1685886,426,68974,12,849,6391,1571039,556,78862,1167,66583,1,673,10116
8/3/20,Unknown,County,,0,1,0,0,0,5,0,1,0,3,0,0,1012
2/24/21,Placer,County,400434,26,20459,1,279,1230,309813,49,21130,40,19648,1,239,1012
8/7/20,San Joaquin,County,782545,159,15970,7,313,2002,160047,170,19247,123,12392,20,223,1012
7/1/20,Santa Barbara,County,456373,117,4299,1,36,1507,56425,147,4205,166,3268,2,27,1012
11/17/20,Stanislaus,County,562303,236,20393,3,440,2704,231709,265,23254,133,19466,0,425,1012
3/2/21,Sonoma,County,496668,47,28235,1,302,3105,564770,55,30883,39,28261,1,279,1012
3/13/21,Orange,County,3228519,91,248603,5,4989,4188,3214146,126,301641,126,247514,22,4423,10127
1/19/21,Riverside,County,2468145,2275,256505,47,3365,20980,2009688,3358,292689,2097,246248,17,2585,10127
6/10/21,San Luis Obispo,County,278862,1,21255,0,255,821,550678,7,23158,21,21280,0,256,1013
5/12/20,San Bernardino,County,2217398,110,3790,1,155,2863,47263,128,4286,52,2997,7,131,1013
11/16/20,Tulare,County,484423,215,19918,1,316,2622,220275,198,22663,0,18891,0,305,1013
10/4/20,Monterey,County,448732,34,10403,1,74,338,157055,14,11612,49,10141,0,72,1013
4/17/21,San Bernardino,County,2217398,47,290337,4,5100,2407,2783386,59,341239,200,289624,5,4555,10135
12/20/20,Alameda,County,1685886,441,47482,6,551,5533,1269803,412,54306,895,44004,0,516,10137
10/28/20,Solano,County,444255,69,7699,1,91,2252,196901,62,7906,64,7362,0,77,1014
5/26/20,Sacramento,County,1567975,20,1420,0,60,1573,48706,21,1622,8,1298,0,50,1014
9/17/20,Stanislaus,County,562303,47,16239,7,364,1528,153378,49,19053,87,15984,14,277,1014
5/19/21,Monterey,County,448732,6,43008,0,514,1649,616729,4,48401,-28,42973,0,379,1014
6/27/21,Tulare,County,484423,6,49779,1,854,325,606777,5,56615,4,49749,0,850,1014
6/24/21,Monterey,County,448732,9,43187,0,515,921,651041,11,48601,14,43180,12,451,1014
5/20/21,Napa,County,139652,3,9893,0,78,459,274442,5,10621,7,9913,0,82,1014
8/20/20,California,State,40129160,4683,697462,109,13481,113482,10740575,6243,814027,5585,650336,124,11590,101406
5/8/21,Alameda,County,1685886,52,87252,1,1229,3649,2612005,57,101993,85,87213,4,1284,10142
6/24/20,California,State,40129160,9848,258549,93,6418,123607,4123424,11028,285947,5349,195571,104,5603,101446
2/10/21,San Bernardino,County,2217398,367,282123,23,4608,11532,2308076,630,328899,618,275616,83,2696,10148
7/9/20,Santa Barbara,County,456373,119,5212,1,44,1570,67530,175,5186,83,4068,0,28,1015
5/8/21,Napa,County,139652,1,9840,0,78,203,266827,7,10565,4,9853,0,81,1015
11/7/20,Stanislaus,County,562303,88,18758,2,418,569,214008,69,21646,136,18386,1,418,1015
9/25/20,Stanislaus,County,562303,37,16490,0,379,1164,162032,49,19384,55,16381,0,326,1015
10/23/20,Stanislaus,County,562303,52,17646,4,406,1224,195235,56,20638,56,17496,0,395,1015
4/16/21,Alameda,County,1685886,106,85483,1,1206,8745,2428171,170,99645,154,85243,-1,1245,10152
11/11/20,Solano,County,444255,98,8871,0,95,1899,221373,97,9010,54,8353,0,85,1016
6/13/21,Placer,County,400434,18,23522,0,302,593,441454,16,24628,20,23365,0,295,1016
5/8/21,Kings,County,156444,1,22842,0,242,236,357673,3,26371,15,22872,0,246,1016
1/9/21,El Dorado,County,193098,70,7562,1,69,464,111240,79,7156,110,6800,0,36,1016
10/16/20,Marin,County,260800,8,7016,0,130,1318,163444,10,7688,21,6933,0,99,1016
11/19/20,Marin,County,260800,24,7583,0,135,2224,211250,27,8256,16,7451,0,134,1016
1/13/21,Marin,County,260800,109,11509,1,175,2941,328895,132,12502,79,11039,4,161,1016
4/11/21,Merced,County,287420,21,30188,0,436,266,336247,6,32296,24,30249,0,435,1016
4/28/21,Merced,County,287420,41,30641,0,441,1036,354022,47,32888,29,30649,0,443,1016
6/5/21,Merced,County,287420,5,31123,1,460,268,385314,6,33568,8,31212,0,459,1016
6/25/20,Santa Barbara,County,456373,120,3659,2,33,2148,48464,152,3508,53,2622,3,25,1017
7/11/21,Napa,County,139652,6,10125,0,80,103,293146,7,10839,23,10100,0,81,1017
7/21/20,Santa Barbara,County,456373,116,6443,1,57,1734,85124,184,6726,156,5422,0,29,1017
6/10/20,Contra Costa,County,1160099,40,2081,1,52,2143,55490,55,1971,34,1778,1,43,1017
9/14/20,Santa Barbara,County,456373,37,9207,0,114,1387,143679,46,10124,2,8692,0,104,1017
3/26/21,Shasta,County,177925,17,11271,0,186,500,167743,20,8462,14,11276,1,182,1017
5/29/21,Placer,County,400434,10,23269,0,300,447,427090,9,24336,22,23009,0,293,1018
10/22/20,Tulare,County,484423,36,17689,0,297,1363,184721,57,20350,61,17265,1,293,1018
9/11/20,San Luis Obispo,County,278862,13,3318,0,25,1275,103430,15,3733,29,3190,0,24,1018
12/19/20,San Luis Obispo,County,278862,99,9542,2,75,769,248604,82,10243,190,8788,1,63,1018
12/25/20,Yolo,County,223612,39,8379,0,133,124,128764,22,8516,134,7700,-2,111,1018
4/23/21,El Dorado,County,193098,11,9848,0,109,566,171250,15,9806,15,9788,0,106,1019
4/6/21,Stanislaus,County,562303,80,53339,1,975,2218,577499,102,60366,66,53304,0,686,1019
6/19/21,Monterey,County,448732,3,43157,0,515,331,646717,3,48572,5,43153,0,427,1019
12/22/20,Siskiyou,County,43956,7,923,0,6,88,20621,7,994,2,880,0,2,102
3/11/21,Plumas,County,18997,1,640,0,4,82,17140,1,611,1,640,0,4,102
10/16/20,Tuolumne,County,52351,2,263,0,4,172,30255,0,359,1,237,0,4,102
11/27/20,Del Norte,County,27558,11,381,0,1,152,25051,14,400,0,307,0,2,102
6/17/20,Tuolumne,County,52351,0,12,0,0,118,3308,0,15,0,7,0,0,102
6/2/20,Lake,County,64871,0,32,0,0,154,2602,0,27,3,25,0,0,102
10/6/20,Tuolumne,County,52351,3,244,0,4,309,28283,6,334,1,227,0,2,102
6/3/20,Lake,County,64871,0,32,0,0,73,2675,0,27,1,26,0,0,102
2/1/21,Tehama,County,65885,20,4353,0,48,386,44537,30,4187,7,4263,0,21,102
8/27/20,Lake,County,64871,4,350,0,3,217,13437,14,416,6,314,0,2,102
2/6/21,Siskiyou,County,43956,7,1324,0,8,23,24432,6,1405,13,1289,0,4,102
4/14/21,Del Norte,County,27558,5,1243,0,7,508,81311,2,1371,7,1228,0,6,102
9/17/20,Tuolumne,County,52351,1,230,0,4,120,24389,1,313,4,214,0,1,102
6/19/20,San Benito,County,64022,6,207,0,3,98,5007,6,238,2,136,0,2,102
12/1/20,Tehama,County,65885,48,1964,0,26,361,30041,63,1874,49,1773,0,9,102
10/25/20,Calaveras,County,44289,2,338,0,21,24,14203,0,368,0,274,0,13,102
4/12/21,Yuba,County,79290,10,5778,0,45,322,64489,8,6559,5,5773,0,43,102
9/15/20,San Benito,County,64022,15,1288,0,9,213,19399,21,1498,4,1237,0,7,102
10/25/20,Siskiyou,County,43956,1,200,0,0,12,13506,1,218,2,176,0,0,102
6/13/20,Amador,County,38531,0,11,0,0,10,1981,0,12,0,10,0,0,102
8/12/20,Siskiyou,County,43956,0,115,0,0,95,8109,0,149,0,90,0,0,102
5/28/20,El Dorado,County,193098,1,108,0,0,242,7241,0,114,0,82,0,0,102
4/20/21,Yuba,County,79290,7,5820,0,46,239,65959,6,6604,10,5814,0,44,102
10/12/20,Lassen,County,30065,1,759,0,1,418,33579,0,1003,0,752,0,0,102
9/8/20,Yuba,County,79290,16,988,0,6,234,15257,20,1166,0,923,0,1,102
1/23/21,Calaveras,County,44289,9,1700,0,40,89,29233,10,1893,23,1695,0,21,102
5/17/20,Sutter,County,105747,0,39,0,2,11,1884,0,36,3,38,0,2,102
2/24/21,Calaveras,County,44289,1,1899,1,49,109,33295,2,2118,1,1864,10,31,102
11/4/20,Tuolumne,County,52351,23,387,1,9,352,34368,17,470,8,310,0,5,102
5/12/21,Calaveras,County,44289,0,2129,1,55,104,41841,6,2381,1,2119,1,53,102
8/17/20,Tuolumne,County,52351,0,172,0,2,108,16138,0,230,1,157,0,1,102
11/15/20,Amador,County,38531,9,445,0,16,301,29922,12,491,5,409,0,16,102
6/20/20,Yuba,County,79290,1,43,0,1,44,4051,2,39,1,34,0,1,102
1/2/21,Glenn,County,29348,16,1715,0,11,94,15607,21,1654,26,1546,0,9,102
